ticker,name,industry,market_cap,market_cap_num,symbol_url
VTSI,"VirTra, Inc.",Software - Application,68.51M,68510000,/stocks/vtsi/
VTVT,vTv Therapeutics Inc.,Biotechnology,172.02M,172020000,/stocks/vtvt/
VTYX,"Ventyx Biosciences, Inc.",Biotechnology,608.26M,608260000,/stocks/vtyx/
VUZI,Vuzix Corporation,Consumer Electronics,269.09M,269090000,/stocks/vuzi/
VVOS,"Vivos Therapeutics, Inc.",Medical Devices,19.36M,19360000,/stocks/vvos/
VVPR,VivoPower International PLC,Solar,29.83M,29830000,/stocks/vvpr/
VVV,Valvoline Inc.,Oil & Gas Refining & Marketing,4.20B,4200000000,/stocks/vvv/
VVX,"V2X, Inc.",Aerospace & Defense,1.81B,1810000000,/stocks/vvx/
VWAV,"VisionWave Holdings, Inc.",Aerospace & Defense,192.69M,192690000,/stocks/vwav/
VXRT,"Vaxart, Inc.",Biotechnology,74.81M,74810000,/stocks/vxrt/
VYGR,"Voyager Therapeutics, Inc.",Biotechnology,259.04M,259040000,/stocks/vygr/
VYNE,VYNE Therapeutics Inc.,Biotechnology,9.06M,9060000,/stocks/vyne/
VYX,NCR Voyix Corporation,Information Technology Services,1.58B,1580000000,/stocks/vyx/
VZ,Verizon Communications Inc.,Telecom Services,167.56B,167560000000,/stocks/vz/
VZLA,Vizsla Silver Corp.,Other Industrial Metals & Mining,1.41B,1410000000,/stocks/vzla/
W,Wayfair Inc.,Internet Retail,13.49B,13490000000,/stocks/w/
WAB,Westinghouse Air Brake Technologies Corporation,Railroads,34.95B,34950000000,/stocks/wab/
WABC,Westamerica Bancorporation,Banks - Regional,1.20B,1200000000,/stocks/wabc/
WAFD,"WaFd, Inc.",Banks - Regional,2.27B,2270000000,/stocks/wafd/
WAFU,Wah Fu Education Group Limited,Education & Training Services,7.72M,7720000,/stocks/wafu/
WAI,Top KingWin Ltd,Capital Markets,5.91M,5910000,/stocks/wai/
WAL,Western Alliance Bancorporation,Banks - Regional,8.42B,8420000000,/stocks/wal/
WALD,Waldencast plc,Shell Companies,222.12M,222120000,/stocks/wald/
WASH,"Washington Trust Bancorp, Inc.",Banks - Regional,518.92M,518919999,/stocks/wash/
WAT,Waters Corporation,Diagnostics & Research,20.81B,20810000000,/stocks/wat/
WATT,Energous Corporation,"Hardware, Equipment & Parts",13.72M,13720000,/stocks/watt/
WAVE,Eco Wave Power Global AB (publ),Utilities - Renewable,44.36M,44360000,/stocks/wave/
WAY,Waystar Holding Corp.,Health Information Services,6.86B,6860000000,/stocks/way/
WB,Weibo Corporation,Internet Content & Information,2.66B,2660000000,/stocks/wb/
WBD,"Warner Bros. Discovery, Inc.",Entertainment,55.58B,55580000000,/stocks/wbd/
WBI,WaterBridge Infrastructure LLC,Oil & Gas Equipment & Services,2.96B,2960000000,/stocks/wbi/
WBS,Webster Financial Corporation,Banks - Regional,9.40B,9400000000,/stocks/wbs/
WBTN,WEBTOON Entertainment Inc.,Software - Application,2.29B,2290000000,/stocks/wbtn/
WBUY,Webuy Global Ltd,Internet Retail,4.26M,4260000,/stocks/wbuy/
WBX,Wallbox N.V.,"Hardware, Equipment & Parts",75.77M,75770000,/stocks/wbx/
WCC,"WESCO International, Inc.",Industrial Distribution,12.63B,12630000000,/stocks/wcc/
WCN,"Waste Connections, Inc.",Waste Management,42.92B,42920000000,/stocks/wcn/
WCT,Wellchange Holdings Company Limited,Software - Application,39.50M,39500000,/stocks/wct/
WD,"Walker & Dunlop, Inc.",Mortgage Finance,2.72B,2720000000,/stocks/wd/
WDAF,Wisdomtree Trust - WisdomTree Asia Defense Fund,Asset Management,10.17M,10170000,/stocks/wdaf/
WDAY,"Workday, Inc.",Software - Application,64.06B,64060000000,/stocks/wday/
WDC,Western Digital Corporation,Computer Hardware,51.36B,51360000000,/stocks/wdc/
WDFC,WD-40 Company,Specialty Chemicals,2.63B,2630000000,/stocks/wdfc/
WDH,Waterdrop Inc.,Insurance - Diversified,636.53M,636530000,/stocks/wdh/
WDS,Woodside Energy Group Ltd,Oil & Gas Exploration & Production,30.82B,30820000000,/stocks/wds/
WEAV,"Weave Communications, Inc.",Health Information Services,577.91M,577910000,/stocks/weav/
WEC,"WEC Energy Group, Inc.",Utilities - Regulated Electric,36.35B,36350000000,/stocks/wec/
WELL,Welltower Inc.,REIT - Healthcare Facilities,124.25B,124250000000,/stocks/well/
WEN,The Wendy's Company,Restaurants,1.63B,1630000000,/stocks/wen/
WENN,Wen Acquisition Corp,Shell Companies,384.19M,384190000,/stocks/wenn/
WERN,"Werner Enterprises, Inc.",Trucking,1.57B,1570000000,/stocks/wern/
WES,"Western Midstream Partners, LP",Oil & Gas Midstream,14.29B,14290000000,/stocks/wes/
WEST,Westrock Coffee Company,Packaged Foods,417.66M,417660000,/stocks/west/
WETH,Wetouch Technology Inc.,Real Estate Services,29.71M,29710000,/stocks/weth/
WETO,Webus International Limited,Software - Application,26.76M,26760000,/stocks/weto/
WEX,WEX Inc.,Software - Infrastructure,5.00B,5000000000,/stocks/wex/
WEYS,"Weyco Group, Inc.",Footwear & Accessories,270.92M,270920000,/stocks/weys/
WF,Woori Financial Group Inc.,Banks - Regional,12.89B,12890000000,/stocks/wf/
WFC,Wells Fargo & Company,Banks - Diversified,273.01B,273010000000,/stocks/wfc/
WFCF,"Where Food Comes From, Inc.",Specialty Business Services,65.08M,65080000,/stocks/wfcf/
WFF,WF Holding Limited,Specialty Industrial Machinery,18.97M,18970000,/stocks/wff/
WFG,West Fraser Timber Co. Ltd.,Lumber & Wood Production,4.79B,4790000000,/stocks/wfg/
WFRD,Weatherford International plc,Oil & Gas Equipment & Services,5.29B,5290000000,/stocks/wfrd/
WGO,"Winnebago Industries, Inc.",Recreational Vehicles,1.06B,1060000000,/stocks/wgo/
WGRX,"Wellgistics Health, Inc.",Medical Distribution,63.91M,63910000,/stocks/wgrx/
WGS,GeneDx Holdings Corp.,Medical - Healthcare Information Services,3.96B,3960000000,/stocks/wgs/
WH,"Wyndham Hotels & Resorts, Inc.",Lodging,5.55B,5550000000,/stocks/wh/
WHD,"Cactus, Inc.",Oil & Gas Equipment & Services,3.53B,3530000000,/stocks/whd/
WHF,"WhiteHorse Finance, Inc.",Asset Management,166.89M,166890000,/stocks/whf/
WHG,"Westwood Holdings Group, Inc.",Asset Management,139.64M,139640000,/stocks/whg/
WHLR,"Wheeler Real Estate Investment Trust, Inc.",REIT - Retail,3.50M,3500000,/stocks/whlr/
WHR,Whirlpool Corporation,"Furnishings, Fixtures & Appliances",4.02B,4019999999,/stocks/whr/
WHWK,"Whitehawk Therapeutics, Inc.",Biotechnology,113.11M,113110000,/stocks/whwk/
WILC,G. Willi-Food International Ltd.,Food Distribution,297.32M,297320000,/stocks/wilc/
WIMI,WiMi Hologram Cloud Inc.,Advertising Agencies,48.74M,48740000,/stocks/wimi/
WINA,Winmark Corporation,Footwear & Accessories,1.44B,1440000000,/stocks/wina/
WING,Wingstop Inc.,Restaurants,6.05B,6050000000,/stocks/wing/
WIT,Wipro Limited,Information Technology Services,28.39B,28390000000,/stocks/wit/
WIX,Wix.com Ltd.,Software - Infrastructure,8.10B,8100000000,/stocks/wix/
WK,Workiva Inc.,Software - Application,4.76B,4760000000,/stocks/wk/
WKC,World Kinect Corporation,Oil & Gas Refining & Marketing,1.44B,1440000000,/stocks/wkc/
WKEY,WISeKey International Holding AG,Semiconductors,138.04M,138040000,/stocks/wkey/
WKHS,Workhorse Group Inc.,Auto Manufacturers,15.53M,15530000,/stocks/wkhs/
WKSP,Worksport Ltd.,Auto Parts,20.99M,20990000,/stocks/wksp/
WLAC,Willow Lane Acquisition Corp.,Shell Companies,214.84M,214840000,/stocks/wlac/
WLDN,"Willdan Group, Inc.",Engineering & Construction,1.39B,1390000000,/stocks/wldn/
WLDS,Wearable Devices Ltd.,Consumer Electronics,15.48M,15480000,/stocks/wlds/
WLFC,Willis Lease Finance Corporation,Rental & Leasing Services,874.22M,874220000,/stocks/wlfc/
WLK,Westlake Corporation,Specialty Chemicals,8.83B,8830000000,/stocks/wlk/
WLKP,Westlake Chemical Partners LP,Chemicals,664.60M,664600000,/stocks/wlkp/
WLY,"John Wiley & Sons, Inc.",Publishing,1.96B,1960000000,/stocks/wly/
WLYB,"John Wiley & Sons, Inc.",Publishing,1.97B,1970000000,/stocks/wlyb/
WM,"Waste Management, Inc.",Waste Management,80.48B,80480000000,/stocks/wm/
WMB,"The Williams Companies, Inc.",Oil & Gas Midstream,70.67B,70670000000,/stocks/wmb/
WMG,Warner Music Group Corp.,Entertainment,16.66B,16660000000,/stocks/wmg/
WMK,"Weis Markets, Inc.",Grocery Stores,1.57B,1570000000,/stocks/wmk/
WMS,"Advanced Drainage Systems, Inc.",Construction,10.89B,10890000000,/stocks/wms/
WMT,Walmart Inc.,Discount Stores,806.69B,806690000000,/stocks/wmt/
WNC,Wabash National Corporation,Farm & Heavy Construction Machinery,324.94M,324940000,/stocks/wnc/
WNEB,"Western New England Bancorp, Inc.",Banks - Regional,230.49M,230490000,/stocks/wneb/
WNW,Meiwu Technology Company Limited,Internet Retail,25.66M,25660000,/stocks/wnw/
WOK,WORK Medical Technology Group LTD,Medical Devices,3.72M,3720000,/stocks/wok/
WOLF,"Wolfspeed, Inc.",Semiconductors,680.13M,680130000,/stocks/wolf/
WOOF,"Petco Health and Wellness Company, Inc.",Specialty Retail,891.22M,891220000,/stocks/woof/
WOR,"Worthington Enterprises, Inc.",Metal Fabrication,2.79B,2790000000,/stocks/wor/
WORX,SCWorx Corp.,Health Information Services,3.70M,3700000,/stocks/worx/
WOW,"WideOpenWest, Inc.",Telecom Services,439.69M,439690000,/stocks/wow/
WPC,W. P. Carey Inc.,REIT - Diversified,14.46B,14460000000,/stocks/wpc/
WPM,Wheaton Precious Metals Corp.,Gold,43.88B,43880000000,/stocks/wpm/
WPP,WPP plc,Advertising Agencies,4.05B,4050000000,/stocks/wpp/
WPRT,Westport Fuel Systems Inc.,Auto Parts,34.92M,34920000,/stocks/wprt/
WRAP,"Wrap Technologies, Inc.","Hardware, Equipment & Parts",144.73M,144730000,/stocks/wrap/
WRB,W. R. Berkley Corporation,Insurance - Property & Casualty,27.10B,27100000000,/stocks/wrb/
WRBY,Warby Parker Inc.,Medical Instruments & Supplies,2.39B,2390000000,/stocks/wrby/
WRD,WeRide Inc.,Software - Application,3.34B,3340000000,/stocks/wrd/
WRLD,World Acceptance Corporation,Financial - Credit Services,611.86M,611860000,/stocks/wrld/
WRN,Western Copper and Gold Corporation,Other Industrial Metals & Mining,423.04M,423040000,/stocks/wrn/
WS,"Worthington Steel, Inc.",Steel,1.63B,1630000000,/stocks/ws/
WSBC,"WesBanco, Inc.",Banks - Regional,2.89B,2890000000,/stocks/wsbc/
WSBF,"Waterstone Financial, Inc.",Banks - Regional,287.24M,287240000,/stocks/wsbf/
WSBK,"Winchester Bancorp, Inc.",Banks - Regional,89.24M,89240000,/stocks/wsbk/
WSC,WillScot Holdings Corporation,Rental & Leasing Services,3.96B,3960000000,/stocks/wsc/
WSFS,WSFS Financial Corporation,Banks - Regional,2.92B,2920000000,/stocks/wsfs/
WSM,"Williams-Sonoma, Inc.",Specialty Retail,23.67B,23670000000,/stocks/wsm/
WSO,"Watsco, Inc.",Industrial Distribution,13.96B,13960000000,/stocks/wso/
WSO.B,"Watsco, Inc.",Industrial Distribution,13.94B,13940000000,/stocks/wso.b/
WSR,Whitestone REIT,REIT - Retail,647.85M,647850000,/stocks/wsr/
WST,"West Pharmaceutical Services, Inc.",Medical Instruments & Supplies,20.29B,20290000000,/stocks/wst/
WT,"WisdomTree, Inc.",Asset Management,1.63B,1630000000,/stocks/wt/
WTBA,"West Bancorporation, Inc.",Banks - Regional,360.33M,360330000,/stocks/wtba/
WTF,Waton Financial Limited,Asset Management,251.32M,251320000,/stocks/wtf/
WTFC,Wintrust Financial Corporation,Banks - Regional,8.71B,8710000000,/stocks/wtfc/
WTG,Wintergreen Acquisition Corp.,Shell Companies,73.77M,73770000,/stocks/wtg/
WTI,"W&T Offshore, Inc.",Oil & Gas Exploration & Production,311.94M,311940000,/stocks/wti/
WTM,"White Mountains Insurance Group, Ltd.",Insurance - Property & Casualty,4.84B,4840000000,/stocks/wtm/
WTO,UTime Limited,Consumer Electronics,2.02M,2020000,/stocks/wto/
WTRG,"Essential Utilities, Inc.",Regulated Water,10.91B,10910000000,/stocks/wtrg/
WTS,"Watts Water Technologies, Inc.",Specialty Industrial Machinery,9.09B,9090000000,/stocks/wts/
WTTR,"Select Water Solutions, Inc.",Oil & Gas Equipment & Services,1.39B,1390000000,/stocks/wttr/
WTW,Willis Towers Watson Public Limited Company,Insurance Brokers,29.98B,29980000000,/stocks/wtw/
WU,The Western Union Company,Credit Services,2.97B,2970000000,/stocks/wu/
WULF,TeraWulf Inc.,Capital Markets,6.32B,6320000000,/stocks/wulf/
WVE,Wave Life Sciences Ltd.,Biotechnology,1.44B,1440000000,/stocks/wve/
WVVI,"Willamette Valley Vineyards, Inc.",Beverages - Wineries & Distilleries,15.64M,15640000,/stocks/wvvi/
WWD,"Woodward, Inc.",Aerospace & Defense,15.72B,15720000000,/stocks/wwd/
WWR,"Westwater Resources, Inc.",Other Industrial Metals & Mining,118.99M,118990000,/stocks/wwr/
WWW,"Wolverine World Wide, Inc.",Footwear & Accessories,1.84B,1840000000,/stocks/www/
WXM,WF International Limited,Engineering & Construction,21.74M,21740000,/stocks/wxm/
WY,Weyerhaeuser Company,REIT - Specialty,16.58B,16579999999,/stocks/wy/
WYFI,"WhiteFiber, Inc.",Software - Infrastructure,1.29B,1290000000,/stocks/wyfi/
WYHG,Wing Yip Food Holdings Group Limited,Packaged Foods,33.96M,33960000,/stocks/wyhg/
WYNN,"Wynn Resorts, Limited",Resorts & Casinos,12.25B,12250000000,/stocks/wynn/
WYY,WidePoint Corporation,Information Technology Services,62.87M,62870000,/stocks/wyy/
XAIR,"Beyond Air, Inc.",Medical Devices,16.35M,16350000,/stocks/xair/
XBIO,"Xenetic Biosciences, Inc.",Biotechnology,7.61M,7610000,/stocks/xbio/
XBIT,XBiotech Inc.,Biotechnology,71.65M,71650000,/stocks/xbit/
XBP,"XBP Global Holdings, Inc.",Software - Infrastructure,69.45M,69450000,/stocks/xbp/
XCH,XCHG Limited,Specialty Industrial Machinery,90.96M,90960000,/stocks/xch/
XCUR,"Exicure, Inc.",Biotechnology,27.80M,27800000,/stocks/xcur/
XEL,Xcel Energy Inc.,Utilities - Regulated Electric,48.01B,48010000000,/stocks/xel/
XELB,"Xcel Brands, Inc.",Apparel - Manufacturers,6.06M,6060000,/stocks/xelb/
XENE,Xenon Pharmaceuticals Inc.,Biotechnology,3.23B,3230000000,/stocks/xene/
XERS,"Xeris Biopharma Holdings, Inc.",Biotechnology,1.57B,1570000000,/stocks/xers/
XFOR,"X4 Pharmaceuticals, Inc.",Biotechnology,90.70M,90700000,/stocks/xfor/
XGN,Exagen Inc.,Diagnostics & Research,256.78M,256779999,/stocks/xgn/
XHG,XChange TEC.INC,Real Estate Services,47.94M,47940000,/stocks/xhg/
XHLD,"TEN Holdings, Inc.",Broadcasting,10.38M,10380000,/stocks/xhld/
XHR,"Xenia Hotels & Resorts, Inc.",REIT - Hotel & Motel,1.24B,1240000000,/stocks/xhr/
XIFR,"XPLR Infrastructure, LP",Independent Power Producers,926.51M,926510000,/stocks/xifr/
XLO,"Xilio Therapeutics, Inc.",Biotechnology,41.29M,41290000,/stocks/xlo/
XMTR,"Xometry, Inc.",Industrial - Machinery,2.47B,2470000000,/stocks/xmtr/
XNCR,"Xencor, Inc.",Biotechnology,1.05B,1050000000,/stocks/xncr/
XNET,Xunlei Limited,Software - Infrastructure,557.40M,557400000,/stocks/xnet/
XOM,Exxon Mobil Corporation,Oil & Gas Integrated,482.26B,482260000000,/stocks/xom/
XOMA,XOMA Royalty Corporation,Biotechnology,398.65M,398650000,/stocks/xoma/
XOS,"Xos, Inc.",Farm & Heavy Construction Machinery,23.64M,23640000,/stocks/xos/
XP,XP Inc.,Capital Markets,9.60B,9600000000,/stocks/xp/
XPEL,"XPEL, Inc.",Auto Parts,943.64M,943640000,/stocks/xpel/
XPER,Xperi Inc.,Software - Application,310.87M,310870000,/stocks/xper/
XPEV,XPeng Inc.,Auto Manufacturers,22.40B,22400000000,/stocks/xpev/
XPL,Solitario Resources Corp.,Other Industrial Metals & Mining,61.66M,61660000,/stocks/xpl/
XPO,"XPO, Inc.",Trucking,16.89B,16890000000,/stocks/xpo/
XPOF,"Xponential Fitness, Inc.",Leisure,327.67M,327670000,/stocks/xpof/
XPON,Expion360 Inc.,Electrical Equipment & Parts,5.48M,5480000,/stocks/xpon/
XPRO,Expro Group Holdings N.V.,Oil & Gas Equipment & Services,1.57B,1570000000,/stocks/xpro/
XRAY,DENTSPLY SIRONA Inc.,Medical Instruments & Supplies,2.52B,2520000000,/stocks/xray/
XRPN,Armada Acquisition Corp. II,Shell Companies,325.69M,325690000,/stocks/xrpn/
XRTX,XORTX Therapeutics Inc.,Biotechnology,3.72M,3720000,/stocks/xrtx/
XRX,Xerox Holdings Corporation,Information Technology Services,425.02M,425020000,/stocks/xrx/
XTIA,"XTI Aerospace, Inc.",Aerospace & Defense,53.64M,53640000,/stocks/xtia/
XTKG,"X3 Holdings Co., Ltd.",Software - Application,169.23M,169230000,/stocks/xtkg/
XTLB,XTL Biopharmaceuticals Ltd.,Biotechnology,10.30M,10300000,/stocks/xtlb/
XTNT,"Xtant Medical Holdings, Inc.",Medical Devices,123.13M,123130000,/stocks/xtnt/
XWEL,"XWELL, Inc.",Diagnostics & Research,5.09M,5090000,/stocks/xwel/
XXII,"22nd Century Group, Inc.",Tobacco,5.71M,5710000,/stocks/xxii/
XYF,X Financial,Credit Services,527.20M,527200000,/stocks/xyf/
XYL,Xylem Inc.,Specialty Industrial Machinery,36.73B,36730000000,/stocks/xyl/
XYZ,"Block, Inc.",Software - Infrastructure,46.29B,46290000000,/stocks/xyz/
YAAS,Youxin Technology Ltd,Software - Application,5.27M,5270000,/stocks/yaas/
YALA,Yalla Group Limited,Software - Application,1.20B,1200000000,/stocks/yala/
YB,Yuanbao Inc.,Insurance - Diversified,1.05B,1050000000,/stocks/yb/
YCBD,"cbdMD, Inc.",Drug Manufacturers - Specialty & Generic,7.79M,7790000,/stocks/ycbd/
YCY,AA Mission Acquisition Corp. II,Shell Companies,114.20M,114200000,/stocks/ycy/
YDDL,One and one Green Technologies. Inc,Waste Management,247.86M,247860000,/stocks/yddl/
YDES,YD Bio Limited,Biotechnology,803.76M,803760000,/stocks/ydes/
YDKG,Yueda Digital Holding,Advertising Agencies,10.37M,10370000,/stocks/ydkg/
YELP,Yelp Inc.,Internet Content & Information,2.08B,2080000000,/stocks/yelp/
YETI,"YETI Holdings, Inc.",Leisure,2.76B,2760000000,/stocks/yeti/
YEXT,"Yext, Inc.",Software - Infrastructure,1.04B,1040000000,/stocks/yext/
YGMZ,MingZhu Logistics Holdings Limited,Trucking,9.86M,9860000,/stocks/ygmz/
YHC,LQR House Inc.,Beverages - Wineries & Distilleries,9.27M,9270000,/stocks/yhc/
YHGJ,Yunhong Green CTI Ltd.,Packaging & Containers,14.54M,14540000,/stocks/yhgj/
YHNA,YHN Acquisition I Limited,Shell Companies,81.38M,81380000,/stocks/yhna/
YI,"111, Inc.",Medical Distribution,37.88M,37880000,/stocks/yi/
YIBO,Planet Image International Limited,Computer Hardware,74.64M,74640000,/stocks/yibo/
YJ,Yunji Inc.,Internet Retail,9.00M,9000000,/stocks/yj/
YMAT,"J-Star Holding Co., Ltd.",Specialty Chemicals,16.66M,16660000,/stocks/ymat/
YMM,Full Truck Alliance Co. Ltd.,Software - Application,13.60B,13600000000,/stocks/ymm/
YMT,Yimutian Inc.,Software - Application,188.72M,188720000,/stocks/ymt/
YORW,The York Water Company,Utilities - Regulated Water,448.07M,448070000,/stocks/yorw/
YOU,"Clear Secure, Inc.",Software - Application,4.05B,4050000000,/stocks/you/
YPF,YPF Sociedad Anónima,Oil & Gas Integrated,14.80B,14800000000,/stocks/ypf/
YQ,17 Education & Technology Group Inc.,Education & Training Services,57.96M,57960000,/stocks/yq/
YRD,Yiren Digital Ltd.,Credit Services,482.15M,482150000,/stocks/yrd/
YSG,Yatsen Holding Limited,Household & Personal Products,666.32M,666320000,/stocks/ysg/
YSXT,"YSX Tech. Co., Ltd",Specialty Business Services,68.91M,68910000,/stocks/ysxt/
YTRA,"Yatra Online, Inc.",Travel Services,82.88M,82880000,/stocks/ytra/
YUM,"Yum! Brands, Inc.",Restaurants,38.36B,38360000000,/stocks/yum/
YUMC,"Yum China Holdings, Inc.",Restaurants,15.61B,15610000000,/stocks/yumc/
YXT,YXT.COM Group Holding Limited,Software - Application,60.89M,60890000,/stocks/yxt/
YYAI,AiRWA Inc.,Leisure,658.25K,658250,/stocks/yyai/
YYGH,YY Group Holding Limited,Personal Products & Services,15.78M,15780000,/stocks/yygh/
Z,"Zillow Group, Inc.",Internet Content & Information,17.96B,17960000000,/stocks/z/
ZBAI,ATIF Holdings Limited,Capital Markets,11.73M,11730000,/stocks/zbai/
ZBAO,Zhibao Technology Inc.,Insurance Brokers,31.26M,31260000,/stocks/zbao/
ZBH,"Zimmer Biomet Holdings, Inc.",Medical Devices,19.92B,19920000000,/stocks/zbh/
ZBIO,"Zenas BioPharma, Inc.",Biotechnology,1.67B,1670000000,/stocks/zbio/
ZBRA,Zebra Technologies Corporation,Communication Equipment,13.64B,13640000000,/stocks/zbra/
ZCMD,Zhongchao Inc.,Health Information Services,17.34M,17340000,/stocks/zcmd/
ZD,"Ziff Davis, Inc.",Advertising Agencies,1.39B,1390000000,/stocks/zd/
ZDAI,"DirectBooking Technology Co., Ltd.",Engineering & Construction,13.04M,13040000,/stocks/zdai/
ZDGE,"Zedge, Inc.",Internet Content & Information,32.77M,32770000,/stocks/zdge/
ZENA,"ZenaTech, Inc.",Software - Infrastructure,160.16M,160160000,/stocks/zena/
ZENV,Zenvia Inc.,Software - Application,70.11M,70110000,/stocks/zenv/
ZEO,Zeo Energy Corp.,Solar,96.23M,96230000,/stocks/zeo/
ZEPP,Zepp Health Corporation,Consumer Electronics,580.21M,580210000,/stocks/zepp/
ZETA,Zeta Global Holdings Corp.,Software - Infrastructure,4.28B,4280000000,/stocks/zeta/
ZEUS,"Olympic Steel, Inc.",Steel,414.31M,414310000,/stocks/zeus/
ZG,"Zillow Group, Inc.",Internet Content & Information,17.31B,17310000000,/stocks/zg/
